home/name,away/name,home/gk_0,home/df_0,home/df_1,home/df_2,home/df_3,home/df_4,home/mf_0,home/mf_1,home/mf_2,home/mf_3,home/mf_4,home/fw_0,home/fw_1,home/fw_2,away/gk_0,away/df_0,away/df_1,away/df_2,away/df_3,away/mf_0,away/mf_1,away/mf_2,away/mf_3,away/mf_4,away/fw_0,away/fw_1,away/fw_2,home_result,season
Everton,Leicester City,111234,17761,224967,59949,94147.0,,449871,153133,80801,,,433154,177815.0,172632.0,95463,220627,218218,155569,166477.0,201666,166989,172780,215413.0,225902.0,245419,,,lose,2022/23
Chelsea,Arsenal,228286,180736,51090,41328,179268.0,,85955,126187,103955,184341.0,219847.0,54694,,,225321,198869,226597,462424,206325.0,167199,184029,84450,,,223340,205651.0,444145.0,lose,2022/23
Aston Villa,Manchester United,98980,199796,199798,149484,101188.0,,230046,195546,151589,232653.0,,178301,215711.0,,51940,184667,221820,216051,106760.0,176297,80607,61256,180184.0,493105.0,14937,,,win,2022/23
West Ham United,Crystal Palace,37096,55459,103192,60232,201057.0,,224024,178186,172841,215439.0,204480.0,195899,,,40836,244723,209036,174874,57328.0,443661,86417,438464,,,80146,232413.0,82403.0,lose,2022/23
Southampton,Newcastle United,456350,244560,450527,515571,477386.0,,154043,101178,200439,91047.0,96787.0,20467,,,98747,77794,220237,119471,78916.0,200089,180135,208706,,,75115,114243.0,179018.0,lose,2022/23
Tottenham Hotspur,Liverpool,37915,241157,93264,184349,115556.0,171101.0,132015,202993,227127,,,78830,45034.0,,116535,97032,204716,122798,169187.0,116643,61558,92217,444884.0,,118748,447203.0,,lose,2022/23
Fulham,Everton,80201,82514,96994,219924,169528.0,,153366,92259,156689,47431.0,154296.0,128389,,,111234,17761,224967,59949,94147.0,449871,232826,172632,153133.0,80801.0,177815,,,draw,2022/23
Nottingham Forest,Liverpool,172649,56917,215136,80226,168281.0,,55037,204968,89076,,,210156,222531.0,109322.0,116535,171287,97032,15157,122798.0,116643,206915,444884,244858.0,,92217,118748.0,,win,2022/23
Fulham,Aston Villa,80201,82514,96994,219924,169528.0,,153366,92259,156689,47431.0,154296.0,128389,,,98980,199798,149484,18892,171771.0,230046,122806,178301,215711.0,232653.0,84939,,,win,2022/23
Chelsea,Manchester United,109745,180736,51090,179268,,,85955,172850,126187,41328.0,,54694,103955.0,184341.0,51940,221820,90152,216051,106760.0,141746,80607,61256,467169.0,209243.0,176297,,,draw,2022/23
Manchester City,Brighton and Hove Albion,121160,171314,121145,146941,211975.0,,220566,61366,165809,,,223094,114283.0,103025.0,215059,110735,83299,111478,,109345,243016,116216,486672.0,,60307,39155.0,50175.0,win,2022/23
Everton,Crystal Palace,111234,17761,224967,59949,94147.0,,449871,232826,172632,153133.0,80801.0,177815,,,40836,55494,244723,209036,174874.0,66975,443661,80146,232413.0,82403.0,199670,,,win,2022/23
Tottenham Hotspur,Newcastle United,37915,173904,93264,171101,,,209042,241157,184349,202993.0,227127.0,85971,78830.0,,98747,77794,220237,119471,78916.0,200089,180135,208706,,,180974,75115.0,179018.0,lose,2022/23
Wolverhampton Wanderers,Leicester City,149065,432830,114128,214048,490721.0,,171317,200600,465351,19624.0,159533.0,18507,,,95463,220627,218218,155569,166477.0,201666,166989,172780,215413.0,225902.0,245419,,,lose,2022/23
Southampton,Arsenal,456350,212721,173271,244560,450527.0,,101178,91047,96787,240143.0,,193204,155511.0,,225321,198869,226597,462424,223723.0,167199,184029,84450,,,223340,205651.0,444145.0,draw,2022/23
Leeds United,Fulham,437495,66588,193645,55914,222694.0,,427637,234370,221399,224995.0,248937.0,80954,,,80201,109646,82514,96994,169528.0,153366,153682,156689,47431.0,154296.0,128389,,,lose,2022/23
Brighton and Hove Albion,Nottingham Forest,215059,110735,83299,111478,,,109345,243016,116216,486672.0,,60307,39155.0,50175.0,172649,56917,215136,80226,168281.0,179519,204968,89076,,,222531,109322.0,242898.0,draw,2022/23
Newcastle United,Everton,98747,77794,220237,119471,78916.0,,180974,180135,208706,,,75115,114243.0,179018.0,111234,17761,224967,59949,94147.0,449871,153133,80801,,,177815,232826.0,172632.0,win,2022/23
Manchester United,Tottenham Hotspur,51940,221820,90152,216051,106760.0,,141746,101582,61256,467169.0,209243.0,176297,,,37915,93264,221632,115556,,87835,132015,45034,202993.0,227127.0,85971,78830.0,,win,2022/23
Liverpool,West Ham United,116535,171287,97032,214285,169187.0,,61558,118748,56979,244858.0,,92217,447203.0,,37096,222018,55459,103192,201057.0,217593,220585,215439,204480.0,,195899,178186.0,,win,2022/23
Brentford,Chelsea,154561,231065,51927,48760,,,194010,207283,428580,204580.0,226956.0,144485,446008.0,,109745,180736,86129,41328,,85955,126187,184341,232787.0,179268.0,440323,219847.0,,draw,2022/23
Bournemouth,Southampton,69752,223911,54469,221466,,,81012,155408,152551,201658.0,,154566,158499.0,168991.0,456350,158534,173271,244560,450527.0,154043,193204,101178,96787.0,,155511,200439.0,,lose,2022/23
Leicester City,Leeds United,95463,220627,218218,155569,166477.0,,201666,166989,215413,106837.0,225902.0,101668,,,437495,443967,193645,149915,224209.0,427637,234370,450070,200785.0,224995.0,106617,,,win,2022/23
Aston Villa,Brentford,98980,199796,199798,149484,18892.0,,230046,195546,178301,215711.0,151589.0,84939,,,154561,231065,191866,48760,,194010,207283,428580,204580.0,226956.0,144485,446008.0,,win,2022/23
Newcastle United,Aston Villa,98747,77794,220237,119471,78916.0,,200089,180135,208706,,,180974,75115.0,179018.0,98980,199796,199798,149484,18892.0,230046,195546,178301,215711.0,151589.0,84939,,,win,2022/23
Crystal Palace,Southampton,40836,55494,244723,209036,174874.0,,66975,232413,86417,,,443661,82403.0,199670.0,456350,212721,173271,450527,,101178,244560,91047,96787.0,240143.0,193204,200439.0,,win,2022/23
West Ham United,Bournemouth,37096,222018,55459,103192,201057.0,,220585,178186,172841,215439.0,204480.0,195899,,,69752,81012,223911,54469,221466.0,155408,152551,158499,201658.0,168991.0,154566,,,win,2022/23
Brighton and Hove Albion,Chelsea,215059,110735,83299,60307,204214.0,,109345,243016,39155,451340.0,486672.0,116216,,,109745,180736,51090,179268,,91651,176413,126187,103955.0,,184341,232787.0,219847.0,win,2022/23
Bournemouth,Tottenham Hotspur,229600,223911,54469,221466,,,155408,152551,201658,168991.0,447932.0,154566,128340.0,,37915,173904,115556,171101,,209042,132015,241157,184349.0,227127.0,85971,78830.0,,lose,2022/23
Brentford,Wolverhampton Wanderers,154561,194010,231065,51927,191866.0,,207283,183656,204580,,,216646,144485.0,446008.0,149065,432830,200402,214048,490721.0,476502,171317,200600,465351.0,159533.0,18507,,,draw,2022/23
Manchester United,West Ham United,51940,95658,221820,216051,106760.0,,141746,176297,80607,61256.0,449434.0,14937,,,37096,55459,103192,60232,201057.0,220585,178186,172841,215439.0,204480.0,195899,,,win,2022/23
Leicester City,Manchester City,95463,218218,218031,155569,,,220627,166989,215413,166477.0,,201666,101668.0,172780.0,121160,97299,121145,146941,211975.0,59859,220566,61366,,,461358,114283.0,165809.0,lose,2022/23
Aston Villa,Chelsea,98980,199796,199798,149484,18892.0,,230046,122806,232653,,,84939,178301.0,215711.0,109745,180736,51090,179268,,172850,91651,126187,103955.0,,54694,184341.0,219847.0,lose,2022/23
Crystal Palace,Wolverhampton Wanderers,40836,55494,244723,209036,174874.0,,232413,86417,438464,,,443661,82403.0,199670.0,149065,432830,200402,214048,490721.0,476502,171317,200600,465351.0,159533.0,18507,,,win,2022/23
Liverpool,Leeds United,116535,171287,97032,122798,169187.0,,116643,61558,92217,444884.0,,118748,447203.0,,437495,193645,55914,222694,224209.0,427637,234370,450070,221399.0,200785.0,80954,,,lose,2022/23
Arsenal,Nottingham Forest,225321,198869,226597,462424,223723.0,,167199,184029,84450,,,223340,205651.0,444145.0,172649,56917,80226,168281,233420.0,55037,204968,89076,,,210156,222531.0,109322.0,win,2022/23
Nottingham Forest,Brentford,172649,56917,215136,80226,168281.0,,222531,55037,204968,89076.0,,242898,230251.0,,154561,194010,231065,51927,226956.0,207283,183656,204580,,,216646,446008.0,249231.0,draw,2022/23
Manchester City,Fulham,121160,97299,126184,121145,211975.0,,59859,220566,61366,,,461358,114283.0,165809.0,80201,167074,82514,219924,169528.0,153366,153682,156689,47431.0,154296.0,245824,,,win,2022/23
Leeds United,Bournemouth,437495,193645,55914,222694,224209.0,,427637,234370,450070,221399.0,200785.0,80954,,,229600,81012,223911,54469,221466.0,155408,152551,201658,168991.0,,154566,128340.0,,win,2022/23
Manchester United,Newcastle United,51940,221820,90152,216051,106760.0,,141746,101582,61256,467169.0,209243.0,14937,,,98747,77794,220237,119471,78916.0,180974,180135,208706,,,75115,114243.0,179018.0,draw,2022/23
Fulham,Bournemouth,80201,82514,96994,219924,169528.0,,153366,92259,156689,200617.0,154296.0,128389,,,69752,81012,223911,54469,221466.0,155408,152551,158499,201658.0,168991.0,154566,,,draw,2022/23
Liverpool,Manchester City,116535,171287,97032,15157,122798.0,,116643,61558,92217,444884.0,194634.0,118748,,,121160,171314,126184,211975,,121145,220566,165809,209244.0,,59859,223094.0,61366.0,win,2022/23
Tottenham Hotspur,Everton,37915,93264,221632,115556,,,87835,132015,45034,202993.0,,85971,212319.0,78830.0,111234,17761,433154,224967,59949.0,449871,153133,80801,,,172632,115382.0,,win,2022/23
Wolverhampton Wanderers,Nottingham Forest,149065,448514,114128,214048,510362.0,,171317,200600,465351,19624.0,159533.0,18507,,,172649,56917,215136,114241,168281.0,55037,204968,89076,,,222531,242898.0,230251.0,win,2022/23
Southampton,West Ham United,456350,158534,244560,450527,477386.0,,154043,101178,96787,,,193204,155511.0,200439.0,37096,222018,55459,201057,,164555,215439,109533,204480.0,,195899,224024.0,178186.0,draw,2022/23
Brentford,Brighton and Hove Albion,154561,194010,231065,51927,191866.0,,207283,428580,204580,,,216646,144485.0,446008.0,215059,110735,83299,204214,111478.0,109345,243016,116216,486672.0,,60307,50175.0,,win,2022/23
Leicester City,Crystal Palace,95463,220627,218218,155569,166477.0,,201666,166989,172780,215413.0,225902.0,245419,,,40836,55494,244723,209036,174874.0,232413,86417,438464,,,80146,82403.0,199670.0,draw,2022/23
Leeds United,Arsenal,437495,193645,55914,222694,224209.0,,427637,234370,221399,200785.0,224995.0,80954,,,225321,198869,226597,462424,223723.0,167199,184029,84450,,,223340,205651.0,444145.0,lose,2022/23
Everton,Manchester United,111234,17761,224967,59949,94147.0,,449871,153133,80801,,,232826,172632.0,115382.0,51940,184667,221820,216051,106760.0,141746,176297,80607,61256.0,467169.0,148225,,,lose,2022/23
Nottingham Forest,Aston Villa,172649,56917,114241,80226,168281.0,,55037,204968,89076,,,222531,242898.0,230251.0,98980,199796,199798,149484,18892.0,230046,122806,232653,,,195546,178301.0,84583.0,draw,2022/23
Crystal Palace,Leeds United,40836,55494,209036,86417,174874.0,,443661,232413,438464,,,80146,82403.0,199670.0,437495,193645,55914,222694,224209.0,427637,234370,221399,200785.0,80954.0,106617,,,win,2022/23
West Ham United,Fulham,37096,55459,103192,60232,201057.0,,217593,224024,178186,215439.0,204480.0,195899,,,80201,109646,82514,96994,169528.0,153366,92259,156689,200617.0,154296.0,245824,,,win,2022/23
Bournemouth,Leicester City,69752,81012,223911,54469,221466.0,,155408,152551,158499,201658.0,,154566,168991.0,,95463,220627,218218,37642,166477.0,201666,166989,172780,215413.0,225902.0,245419,,,win,2022/23
Arsenal,Liverpool,225321,198869,226597,462424,223723.0,,167199,184029,84450,,,223340,205651.0,444145.0,116535,97032,214285,60914,169187.0,61558,118748,56979,194634.0,244731.0,447203,,,win,2022/23
Fulham,Brighton and Hove Albion,80201,167074,109646,82514,169528.0,,153366,92259,96994,156689.0,154296.0,128389,,,215059,110735,83299,111478,,109345,423649,243016,486672.0,204214.0,116216,60307.0,,win,2022/23
Chelsea,Wolverhampton Wanderers,109745,180736,86129,41328,179268.0,,85955,176413,126187,184341.0,232787.0,219847,,,149065,114128,200402,214048,510362.0,200600,181284,465351,19624.0,159533.0,18507,,,win,2022/23
Leeds United,Everton,437495,193645,149915,222694,224209.0,,427637,234370,221399,200785.0,224995.0,80954,,,111234,17761,243571,224967,94147.0,449871,153133,173807,,,433154,232826.0,172632.0,draw,2022/23
Nottingham Forest,Tottenham Hotspur,172649,56917,208912,168281,,,215136,243345,114241,204968.0,,222531,109322.0,242898.0,37915,173904,93264,115556,,132015,241157,45034,202993.0,,85971,78830.0,445044.0,lose,2022/23
Brentford,Everton,154561,472713,194010,51927,48760.0,,128295,207283,183656,,,216646,144485.0,446008.0,111234,17761,194164,94147,,243571,449871,153133,224967.0,,433154,232826.0,172632.0,draw,2022/23
Manchester City,Crystal Palace,121160,58621,171314,97299,121145.0,,220566,61366,165809,103025.0,209244.0,223094,,,40836,55494,244723,209036,174874.0,80146,232413,86417,438464.0,,199670,,,win,2022/23
Liverpool,Bournemouth,116535,171287,97032,122798,169187.0,,116643,56979,444884,,,92217,118748.0,244731.0,229600,223911,54469,221466,447932.0,155408,152551,158499,201658.0,444180.0,128340,,,win,2022/23
Chelsea,Leicester City,228286,180736,51090,225796,179268.0,,85955,126187,184341,232787.0,,103955,219847.0,,95463,220627,37642,155569,166477.0,201666,166989,215413,106837.0,225902.0,101668,,,win,2022/23
Southampton,Manchester United,456350,158534,431131,450527,477386.0,,193204,101178,155511,96787.0,514356.0,200439,,,51940,221820,222690,90152,216051.0,141746,80607,209243,449434.0,195851.0,176297,,,lose,2022/23
Brighton and Hove Albion,Leeds United,215059,110735,83299,204214,111478.0,,109345,243016,116216,486672.0,,60307,50175.0,,437495,193645,149915,222694,224209.0,427637,234370,221399,200785.0,200617.0,80954,,,win,2022/23
Wolverhampton Wanderers,Newcastle United,149065,432830,114128,200402,214048.0,,171317,465351,19624,,,247632,102057.0,181284.0,98747,77794,220237,119471,78916.0,180974,200089,180135,,,170137,60689.0,179018.0,draw,2022/23
Aston Villa,West Ham United,98980,199796,199798,101184,101188.0,,230046,122806,84583,226944.0,,84939,178301.0,,37096,55459,103192,201057,,222018,217593,215439,109533.0,204480.0,195899,178186.0,,lose,2022/23
Southampton,Chelsea,456350,158534,244560,450527,477386.0,,101178,155511,96787,240143.0,514356.0,200439,,,228286,51090,86129,41328,179268.0,85955,126187,184341,124183.0,,103955,219847.0,,win,2022/23
Leicester City,Manchester United,95463,220627,37642,203341,244619.0,,201666,166989,172780,215413.0,225902.0,101668,,,51940,221820,222690,90152,216051.0,141746,80607,209243,449434.0,195851.0,176297,,,lose,2022/23
Arsenal,Aston Villa,225321,192895,198869,226597,462424.0,,184029,437742,84450,,,223340,205651.0,444145.0,98980,199796,199798,149484,101188.0,122806,232653,226944,,,195546,178301.0,215711.0,win,2022/23
Liverpool,Newcastle United,116535,171287,97032,122798,169187.0,,116643,56979,444884,,,92217,118748.0,244731.0,98747,77794,101148,169359,78916.0,180974,200089,180135,,,219168,90105.0,179018.0,win,2022/23
Aston Villa,Manchester City,98980,199796,199798,149484,101188.0,,230046,122806,215711,232653.0,226944.0,178301,,,121160,58621,171314,97299,121145.0,59859,220566,61366,,,223094,165809.0,209244.0,draw,2022/23
Leicester City,Southampton,95463,220627,37642,155569,166477.0,,201666,172780,168580,215413.0,203341.0,101668,,,456350,158534,431131,450527,477386.0,193204,101178,155511,96787.0,514356.0,476888,,,lose,2022/23
Bournemouth,Wolverhampton Wanderers,69752,235530,223911,54469,447932.0,,155408,152551,158499,201658.0,,154566,168991.0,,149065,432830,114128,200402,214048.0,171317,465351,19624,,,247632,102057.0,181284.0,draw,2022/23
Fulham,Brentford,80201,167074,109646,82514,169528.0,,153366,96994,156689,154296.0,490146.0,128389,,,154561,472713,194010,51927,61810.0,128295,207283,183656,,,216646,144485.0,446008.0,win,2022/23
Wolverhampton Wanderers,Southampton,149065,448514,432830,114128,214048.0,,171317,465351,19624,,,247632,200600.0,429414.0,456350,158534,244560,450527,477386.0,193204,101178,155511,96787.0,240143.0,200439,,,win,2022/23
Bournemouth,Arsenal,229600,235530,223911,221466,,,152551,54469,201658,156687.0,447932.0,128340,168991.0,,225321,198869,226597,462424,206325.0,167199,184029,84450,,,223340,205651.0,444145.0,lose,2022/23
West Ham United,Tottenham Hotspur,37096,55459,103192,164555,201057.0,,217593,178186,172841,215439.0,204480.0,57531,,,37915,173904,93264,115556,,132015,241157,45034,227127.0,,85971,78830.0,445044.0,draw,2022/23
Everton,Nottingham Forest,111234,17761,194164,94147,,,243571,153133,224967,173807.0,,232826,172632.0,57134.0,172649,56917,208912,168281,,179519,215136,243345,114241.0,,210156,109322.0,242898.0,draw,2022/23
Manchester City,Nottingham Forest,121160,58621,171314,97299,121145.0,,461358,59859,220566,165809.0,209244.0,223094,,,172649,208912,215136,55037,168281.0,243345,204968,89076,,,222531,242898.0,,win,2022/23
Tottenham Hotspur,Fulham,37915,93264,221632,171101,,,132015,241157,184349,202993.0,,85971,212319.0,78830.0,80201,167074,109646,82514,169528.0,153366,92259,96994,156689.0,154296.0,128389,,,win,2022/23
Nottingham Forest,Bournemouth,172649,56917,208912,168281,,,215136,55037,204968,233420.0,,222531,109322.0,242898.0,69752,235530,223911,54469,447932.0,155408,152551,158499,201658.0,168991.0,154566,,,lose,2022/23
Chelsea,West Ham United,228286,51090,86129,444463,,,91651,126187,232787,225796.0,179268.0,176413,103955.0,,37096,103192,201057,109533,,164555,217593,215439,204480.0,,57531,224024.0,178186.0,win,2022/23
Newcastle United,Crystal Palace,98747,77794,220237,119471,169359.0,,180974,200089,180135,,,219168,90105.0,179018.0,40836,55494,244723,209036,174874.0,232413,86417,438464,,,80146,82403.0,231747.0,draw,2022/23
Everton,Chelsea,111234,17761,243571,198826,164511.0,224967.0,433154,172632,121599,153133.0,,232826,,,228286,51090,86129,41328,,85955,172850,116594,225796.0,,103955,184341.0,219847.0,lose,2022/23
Newcastle United,Nottingham Forest,98747,77794,119471,169359,78916.0,,180974,200089,208706,,,75115,170137.0,179018.0,172649,208912,199170,168281,,215136,58771,243345,114241.0,,109322,217331.0,242898.0,win,2022/23
Tottenham Hotspur,Southampton,37915,93264,221632,115556,,,132015,241157,184349,202993.0,,85971,78830.0,445044.0,456350,158534,431131,450527,171771.0,78056,101178,514356,,,193204,155511.0,,win,2022/23
Leeds United,Wolverhampton Wanderers,437495,193645,149915,222694,224209.0,,427637,234370,221399,200785.0,80954.0,106617,,,149065,448514,432830,114128,214048.0,247632,171317,200600,222531.0,151589.0,184754,,,win,2022/23
Bournemouth,Aston Villa,229600,235530,223911,152551,,,54469,156687,168991,447932.0,,154566,201658.0,128340.0,98980,199796,165659,199798,101188.0,122806,232653,226944,,,84939,84583.0,215711.0,win,2022/23
Fulham,Liverpool,155529,167074,109646,82514,169528.0,,153366,92259,96994,156689.0,154296.0,128389,,,116535,97032,122798,60914,169187.0,116643,61558,56979,,,92217,118748.0,244731.0,draw,2022/23
