id,name,season,defence_clean sheets,defence_goals conceded,defence_tackles,defence_tackle success %,defence_last man tackles,defence_blocked shots,defence_interceptions,defence_clearances,defence_headed clearance,defence_clearances off line,defence_recoveries,defence_duels won,defence_duels lost,defence_successful 50/50s,defence_aerial battles won,defence_aerial battles lost,defence_own goals,defence_errors leading to goal,teamplay_goals,teamplay_assists,teamplay_passes,teamplay_passes per match,teamplay_big chances created,teamplay_crosses,teamplay_cross accuracy %,teamplay_through balls,teamplay_accurate long balls,discipline_yellow cards,discipline_red cards,discipline_fouls,discipline_offsides,attack_goals,attack_goals per match,attack_headed goals,attack_goals with right foot,attack_goals with left foot,attack_penalties scored,attack_freekicks scored,attack_shots,attack_shots on target,attack_shooting accuracy %,attack_hit woodwork,attack_big chances missed,goalkeeping_saves,goalkeeping_penalties saved,goalkeeping_punches,goalkeeping_high claims,goalkeeping_catches,goalkeeping_sweeper clearances,goalkeeping_throw outs,goalkeeping_goal kicks
p154051,Ovie Ejaria,2019/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p55422,Gylfi Sigurdsson,2020/21,0,0,30,67,0,16,34,17,5,0,119,67,102,14,5,11,0,0,0,5,853,23.69,4,100,29,2,24,2,0,22,0,6,0.17,0,5,1,3,0,49,17,35,2,3,0,0,0,0,0,0,0,0
p92383,Nahki Wells,2019/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p54694,Pierre-Emerick Aubameyang,2020/21,0,0,12,0,0,13,7,15,4,0,0,0,0,0,0,0,0,0,0,3,624,21.52,3,38,0,0,0,2,0,13,17,10,0.34,1,8,1,2,0,57,22,39,2,7,0,0,0,0,0,0,0,0
p195860,Joe Powell,2019/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p38499,Tomer Hemed,2019/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p40386,Chris Basham,2020/21,2,51,69,61,0,2,49,103,62,5,158,172,138,21,55,61,0,0,0,1,"1,057",34.1,1,25,24,0,38,5,0,25,6,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
p184029,Martin Ødegaard,2021/22,0,0,49,43,0,20,11,10,4,0,162,108,158,25,15,23,0,0,0,4,"1,559",43.31,6,59,31,19,43,4,0,27,3,7,0.19,1,1,5,0,1,53,21,40,2,3,0,0,0,0,0,0,0,0
p89572,Denis Suárez,2019/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p481624,Jaden Philogene,2020/21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,4.0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p101982,Sam Johnstone,2020/21,6,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"1,108",29.95,0,0,0,0,311,1,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,166,1,23,19,13,14,182,296
p209045,Taylor Richards,2020/21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p439485,Josh Martin,2021/22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p83299,Lewis Dunk,2020/21,11,38,30,50,0,5,32,104,65,1,223,134,67,6,78,39,1,0,0,0,"2,223",67.36,1,1,0,0,180,5,2,22,2,5,0.0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
p39215,Michel Vorm,2020/21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p172567,Josh Cullen,2019/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p40694,Roberto Jiménez,2020/21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p168763,Cameron Carter-Vickers,2020/21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p205651,Gabriel Jesus,2020/21,0,0,17,0,0,22,15,5,2,0,0,0,0,0,0,0,0,0,0,4,732,25.24,5,11,0,0,0,2,0,28,17,9,0.31,1,5,3,0,0,55,16,29,1,5,0,0,0,0,0,0,0,0
p119765,Allan,2020/21,0,0,80,56,0,1,19,23,8,0,187,145,151,31,5,11,0,0,0,0,"1,055",43.96,0,4,25,1,57,6,0,37,0,0,0.0,0,0,0,0,0,7,2,29,0,0,0,0,0,0,0,0,0,0
p20529,Glenn Murray,2020/21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p184667,Victor Lindelöf,2020/21,10,30,22,45,0,0,30,95,40,0,145,96,73,2,64,37,0,1,0,1,"1,866",64.34,0,1,0,1,62,0,0,24,1,1,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p83428,Grant Hanley,2021/22,6,70,44,57,0,3,56,173,109,1,121,169,72,1,102,33,0,0,0,0,"1,310",39.7,0,0,0,1,68,2,0,22,2,1,0.0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
p15237,Andrew Surman,2019/20,0,0,4,50,0,1,1,4,3,0,18,9,11,0,4,6,0,0,0,0,127,25.4,0,3,67,0,6,1,0,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
p105377,Ezgjan Alioski,2020/21,10,35,74,42,0,7,23,40,21,0,146,168,154,11,40,44,0,0,0,3,"1,377",38.25,4,62,23,1,30,7,0,39,6,2,0.0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
p165990,Vincent Janssen,2019/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p152760,Divock Origi,2020/21,0,0,3,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,56,6.22,0,3,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,7,2,29,1,2,0,0,0,0,0,0,0,0
p15033,Wes Morgan,2020/21,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,5,1.67,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p90585,Willy Boly,2020/21,6,29,33,61,0,4,32,83,49,0,88,100,53,4,57,26,0,0,0,1,"1,036",49.33,1,0,0,0,39,2,0,15,0,1,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
p17349,Aaron Lennon,2021/22,0,0,33,52,0,4,9,8,0,0,73,73,94,13,7,21,0,0,0,0,336,12.0,0,40,8,0,7,2,0,19,4,2,0.07,0,2,0,0,0,12,4,33,0,0,0,0,0,0,0,0,0,0
p19760,Fernando Llorente,2019/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p514287,Sil Swinkels,2021/22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p232223,Folarin Balogun,2020/21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p75115,Callum Wilson,2019/20,0,0,12,0,0,10,4,16,12,0,0,0,0,0,0,0,0,0,0,1,510,14.57,4,27,0,0,0,10,0,55,32,8,0.23,1,5,2,0,0,55,21,38,0,10,0,0,0,0,0,0,0,0
p240795,Elias Sørensen,2020/21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p224117,Viktor Gyökeres,2020/21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p12813,Jonathan Walters,2019/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p183656,Josh Dasilva,2021/22,0,0,2,50,0,1,1,6,2,0,23,15,15,7,3,1,0,0,0,0,87,9.67,0,4,25,0,1,0,1,4,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
p244856,Teden Mengi,2020/21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p200088,Daniel N'Lundulu,2020/21,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,29,2.23,0,0,0,0,0,0,0,6,1,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
p218023,Jimmy Dunne,2020/21,0,6,3,100,0,2,6,16,6,0,23,30,11,1,23,6,0,0,0,0,153,51.0,0,0,0,0,10,1,0,2,0,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p149266,Alfie Mawson,2020/21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p27436,David McGoldrick,2020/21,0,0,33,0,0,20,2,23,16,0,0,0,0,0,0,0,0,0,0,1,909,25.97,1,21,0,0,0,7,0,45,17,8,0.23,2,4,2,0,0,71,24,34,1,6,0,0,0,0,0,0,0,0
p444463,Wesley Fofana,2021/22,1,7,12,67,0,0,12,26,13,0,43,42,23,3,21,10,0,0,0,0,527,75.29,0,0,0,0,16,2,0,7,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p59949,Séamus Coleman,2020/21,5,19,39,67,0,5,13,32,17,0,124,85,68,20,9,11,0,0,0,3,645,25.8,2,35,29,0,33,0,0,12,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
p222627,João Virgínia,2020/21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12.0,0,0,0,0,2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,3,3
p119471,Fabian Schär,2019/20,4,37,39,54,0,5,47,72,30,1,112,113,95,16,34,34,0,2,0,0,761,34.59,0,12,8,1,94,5,0,29,2,2,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p493250,Amad Diallo,2021/22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p242166,Mattéo Guendouzi,2020/21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p12745,Leighton Baines,2020/21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p57145,Federico Fernández,2020/21,5,38,29,76,0,0,17,144,79,0,91,92,50,0,49,29,1,0,0,0,834,34.75,1,13,23,0,54,4,0,15,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p103912,Jordon Ibe,2019/20,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,8.5,0,3,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p158544,Jake Hesketh,2019/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p242058,Moise Kean,2020/21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3.0,0,2,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
p441164,Pedro Porro,2020/21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p213482,Yan Valery,2020/21,0,4,5,60,0,0,2,5,4,0,7,8,17,0,2,3,0,0,0,0,45,15.0,0,4,50,0,1,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p116643,Fabinho,2020/21,0,0,58,53,0,2,44,65,33,0,208,146,119,7,54,52,0,0,0,0,"2,108",70.27,0,1,0,0,98,6,0,29,0,0,0.0,0,0,0,0,0,10,1,10,0,0,0,0,0,0,0,0,0,0
p183487,Nathan Holland,2020/21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p232928,James Garner,2020/21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p40399,Sam Vokes,2019/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p108156,Björn Engels,2020/21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p461870,Peter Gwargis,2020/21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p220166,Marc Navarro,2021/22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p52484,Leon Balogun,2018/19,0,10,12,50,0,0,17,32,16,0,27,27,19,0,13,10,0,1,0,0,216,27.0,0,0,0,0,15,2,0,5,1,1,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p61916,Stefan Johansen,2020/21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p184341,Mason Mount,2020/21,0,0,75,47,0,23,31,12,5,0,157,183,209,43,21,38,0,0,0,5,"1,702",47.28,13,170,35,3,58,2,0,50,4,6,0.17,0,4,2,1,0,82,27,33,3,3,0,0,0,0,0,0,0,0
p495542,Niels Nkounkou,2021/22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p248504,Nabili Zoubdi Touaizi,2019/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p19838,Robert Elliot,2021/22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p217331,Sam Surridge,2019/20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2.25,0,1,0,0,0,0,0,2,0,0,0.0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0
p74230,Patrick van Aanholt,2020/21,4,36,35,63,0,4,30,32,15,2,136,59,65,10,11,13,0,0,0,1,952,43.27,1,40,20,0,30,2,0,11,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p57134,Salomón Rondón,2021/22,0,0,6,0,0,6,0,10,10,0,0,0,0,0,0,0,0,0,0,1,186,9.3,0,6,0,0,0,3,1,12,5,1,0.05,0,1,0,0,0,21,6,29,0,2,0,0,0,0,0,0,0,0
p6744,Lee Grant,2020/21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p432705,James Daly,2019/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p171314,Rúben Dias,2021/22,12,18,26,73,0,7,23,65,29,0,108,88,75,2,51,36,0,0,0,4,"2,267",78.17,4,3,33,1,99,5,0,27,2,2,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p214285,Konstantinos Tsimikas,2021/22,3,6,27,44,1,3,10,19,7,0,62,53,52,8,12,11,0,0,0,2,512,39.38,3,116,22,0,10,3,0,20,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p198868,Will Collar,2019/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p58498,Odion Ighalo,2020/21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p463748,Karl Hein,2021/22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p56917,Steve Cook,2019/20,3,47,22,50,1,4,44,151,76,1,112,153,93,3,115,66,0,0,0,0,"1,271",43.83,1,1,0,0,78,6,1,16,1,1,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
p206915,Curtis Jones,2020/21,0,0,16,38,0,7,19,9,4,0,80,65,93,22,14,18,0,0,0,2,966,40.25,3,7,14,1,22,2,0,18,1,1,0.04,0,1,0,0,0,19,9,47,0,1,0,0,0,0,0,0,0,0
p50232,Jonjo Shelvey,2019/20,0,0,29,66,0,15,23,35,20,0,139,67,78,15,17,13,0,0,0,2,"1,044",40.15,7,89,25,5,143,3,0,19,1,6,0.23,1,4,1,0,1,45,14,31,2,1,0,0,0,0,0,0,0,0
p248164,Viljami Sinisalo,2021/22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p132015,Pierre-Emile Højbjerg,2020/21,0,0,98,52,0,2,48,64,39,0,296,217,209,23,44,36,0,0,0,4,"2,765",72.76,4,6,17,2,108,9,0,69,0,2,0.05,0,2,0,0,0,14,7,50,0,1,0,0,0,0,0,0,0,0
p40145,Jack Cork,2020/21,0,0,26,38,0,4,16,19,8,0,89,75,83,5,33,29,0,0,0,0,500,31.25,0,5,20,0,17,2,0,21,0,0,0.0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
p101582,Fred,2020/21,0,0,81,48,0,9,45,21,4,0,228,144,154,24,9,14,0,0,0,0,"1,806",60.2,4,9,0,5,98,5,0,45,1,1,0.03,0,0,1,0,0,25,7,28,0,1,0,0,0,0,0,0,0,0
p461561,Ethan Fitzhugh,2020/21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p490094,Tim Iroegbunam,2021/22,0,0,5,80,0,0,2,1,1,0,9,8,2,0,3,0,0,0,0,0,27,9.0,0,0,0,0,0,1,0,2,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
p450527,Mohammed Salisu,2021/22,6,57,80,59,0,5,78,150,69,2,244,201,135,13,101,61,1,2,0,0,"1,741",51.21,1,13,15,0,90,8,1,38,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p19624,João Moutinho,2020/21,0,0,75,53,0,5,47,24,8,0,182,129,134,13,18,20,0,0,0,1,"1,721",52.15,0,116,24,5,76,3,1,44,0,1,0.03,0,1,0,0,0,14,4,29,0,0,0,0,0,0,0,0,0,0
p179365,Aston Oxborough,2021/22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p61739,Maxime Le Marchand,2020/21,0,1,2,100,0,0,0,3,2,0,9,6,6,0,3,3,0,0,0,0,85,42.5,0,0,0,0,8,2,0,3,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p461446,Tyler Onyango,2021/22,0,0,0,0,0,1,0,1,0,0,0,1,3,0,1,2,0,0,0,0,2,0.67,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
p167075,Wesley Hoedt,2020/21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p243710,Bernardo Rosa,2020/21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p461601,Thomas Hill,2020/21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p110504,Bertrand Traoré,2020/21,0,0,26,0,0,21,15,12,4,0,0,0,0,0,0,0,0,0,0,6,700,19.44,6,102,0,0,0,1,0,31,7,7,0.19,0,2,5,0,0,64,23,36,2,4,0,0,0,0,0,0,0,0
p220037,Bailey Peacock-Farrell,2020/21,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,26.5,0,0,0,0,43,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,2,6,29
p116535,Alisson,2020/21,10,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,988,29.94,0,0,0,0,105,1,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,84,1,17,18,2,25,165,173
p168991,Philip Billing,2019/20,0,0,72,64,0,6,66,94,55,0,162,228,202,22,111,78,0,1,0,1,"1,154",33.94,2,14,7,1,43,8,0,38,2,1,0.03,0,0,1,0,0,33,8,24,0,2,0,0,0,0,0,0,0,0
p113789,Ben Barclay,2019/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p48615,Harry Arter,2020/21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p174944,George Johnston,2019/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p126187,Ruben Loftus-Cheek,2020/21,0,0,25,56,0,10,7,14,9,0,104,161,198,38,45,79,0,0,0,0,726,23.42,2,9,44,2,9,3,0,29,3,1,0.03,0,1,0,0,0,35,10,29,0,5,0,0,0,0,0,0,0,0
p422306,Will Ferry,2020/21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p442148,Jaime Alvarado,2021/22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p447372,Ryan Finnigan,2021/22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p8432,Pepe Reina,2020/21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
